,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
2322,BDCQ.SF3FF1CA,2016.12,1719.845,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2323,BDCQ.SF3FF1CA,2017.03,1716.412,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2324,BDCQ.SF3FF1CA,2017.06,1779.658,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2325,BDCQ.SF3FF1CA,2017.09,1774.633,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2326,BDCQ.SF3FF1CA,2017.12,1848.144,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2327,BDCQ.SF3FF1CA,2018.03,1845.884,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2328,BDCQ.SF3FF1CA,2018.06,1862.974,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2329,BDCQ.SF3FF1CA,2018.09,1866.714,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2330,BDCQ.SF3FF1CA,2018.12,1944.065,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2331,BDCQ.SF3FF1CA,2019.03,1897.311,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2332,BDCQ.SF3FF1CA,2019.06,1945.52,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2333,BDCQ.SF3FF1CA,2019.09,1959.007,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2334,BDCQ.SF3FF1CA,2019.12,2069.68,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2335,BDCQ.SF3FF1CA,2020.03,1954.248,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2336,BDCQ.SF3FF1CA,2020.06,1942.418,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2337,BDCQ.SF3FF1CA,2020.09,2010.104,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2338,BDCQ.SF3FF1CA,2020.12,2068.061,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2339,BDCQ.SF3FF1CA,2021.03,2066.254,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
2340,BDCQ.SF3GH1CA,2017.09,1882.515,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
2341,BDCQ.SF3GH1CA,2017.12,2060.134,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
2342,BDCQ.SF3GH1CA,2018.03,1960.426,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
2343,BDCQ.SF3GH1CA,2018.06,1996.087,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
2344,BDCQ.SF3GH1CA,2018.09,2012.014,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
2345,BDCQ.SF3GH1CA,2018.12,2173.654,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
2346,BDCQ.SF3GH1CA,2019.03,2049.539,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
2347,BDCQ.SF3GH1CA,2019.06,2069.57,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
2348,BDCQ.SF3GH1CA,2019.09,2120.963,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
2349,BDCQ.SF3GH1CA,2019.12,2319.336,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
2350,BDCQ.SF3GH1CA,2020.03,2168.148,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
2351,BDCQ.SF3GH1CA,2020.06,2066.283,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
2352,BDCQ.SF3GH1CA,2020.09,2207.108,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
2353,BDCQ.SF3GH1CA,2020.12,2361.088,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
2354,BDCQ.SF3GH1CA,2021.03,2313.472,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
2355,BDCQ.SF3GH2CA,2017.09,998.124,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
2356,BDCQ.SF3GH2CA,2017.12,1105.161,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
2357,BDCQ.SF3GH2CA,2018.03,1102.098,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
2358,BDCQ.SF3GH2CA,2018.06,1089.275,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
2359,BDCQ.SF3GH2CA,2018.09,1079.577,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
2360,BDCQ.SF3GH2CA,2018.12,1189.767,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
2361,BDCQ.SF3GH2CA,2019.03,1193.793,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
2362,BDCQ.SF3GH2CA,2019.06,1141.62,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
2363,BDCQ.SF3GH2CA,2019.09,1144.429,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
2364,BDCQ.SF3GH2CA,2019.12,1304.668,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
2365,BDCQ.SF3GH2CA,2020.03,1232.08,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
2366,BDCQ.SF3GH2CA,2020.06,1067.606,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
2367,BDCQ.SF3GH2CA,2020.09,1146.358,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
2368,BDCQ.SF3GH2CA,2020.12,1217.132,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
2369,BDCQ.SF3GH2CA,2021.03,1220.95,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
2370,BDCQ.SF3II1CA,2016.06,1401.56,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2371,BDCQ.SF3II1CA,2016.09,1442.366,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2372,BDCQ.SF3II1CA,2016.12,1376.286,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2373,BDCQ.SF3II1CA,2017.03,1389.719,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2374,BDCQ.SF3II1CA,2017.06,1441.497,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2375,BDCQ.SF3II1CA,2017.09,1480.835,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2376,BDCQ.SF3II1CA,2017.12,1521.09,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2377,BDCQ.SF3II1CA,2018.03,1450.196,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2378,BDCQ.SF3II1CA,2018.06,1535.737,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2379,BDCQ.SF3II1CA,2018.09,1535.552,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2380,BDCQ.SF3II1CA,2018.12,1603.316,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2381,BDCQ.SF3II1CA,2019.03,1539.075,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2382,BDCQ.SF3II1CA,2019.06,1705.748,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2383,BDCQ.SF3II1CA,2019.09,1582.034,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2384,BDCQ.SF3II1CA,2019.12,1622.159,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2385,BDCQ.SF3II1CA,2020.03,1477.846,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2386,BDCQ.SF3II1CA,2020.06,1478.672,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2387,BDCQ.SF3II1CA,2020.09,1513.208,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2388,BDCQ.SF3II1CA,2020.12,1489.436,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2389,BDCQ.SF3II1CA,2021.03,1430.934,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
2390,BDCQ.SF3JJ1CA,2016.06,585.728,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2391,BDCQ.SF3JJ1CA,2016.09,585.659,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2392,BDCQ.SF3JJ1CA,2016.12,567.839,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2393,BDCQ.SF3JJ1CA,2017.03,560.076,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2394,BDCQ.SF3JJ1CA,2017.06,577.719,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2395,BDCQ.SF3JJ1CA,2017.09,602.321,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2396,BDCQ.SF3JJ1CA,2017.12,597.808,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2397,BDCQ.SF3JJ1CA,2018.03,549.52,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2398,BDCQ.SF3JJ1CA,2018.06,593.402,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2399,BDCQ.SF3JJ1CA,2018.09,583.364,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2400,BDCQ.SF3JJ1CA,2018.12,585.406,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2401,BDCQ.SF3JJ1CA,2019.03,551.998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2402,BDCQ.SF3JJ1CA,2019.06,618.862,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2403,BDCQ.SF3JJ1CA,2019.09,614.985,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2404,BDCQ.SF3JJ1CA,2019.12,631.179,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2405,BDCQ.SF3JJ1CA,2020.03,607.37,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2406,BDCQ.SF3JJ1CA,2020.06,614.328,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2407,BDCQ.SF3JJ1CA,2020.09,620.229,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2408,BDCQ.SF3JJ1CA,2020.12,631.249,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2409,BDCQ.SF3JJ1CA,2021.03,598.91,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
2410,BDCQ.SF3LL1CA,2016.06,365.66,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
2411,BDCQ.SF3LL1CA,2016.09,414.725,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
2412,BDCQ.SF3LL1CA,2016.12,419.046,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
